mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0050.ten.osc.edu, Rank 2, Rate 46834.29 RPCs/s, TX Bandwidth 12.74 Mb/s, RX Bandwidth 3.75 Mb/s, RTT (us) mean 37.70, P50 13.22, P95 13.59, P99 13.63, max 6639.61
Host p0046.ten.osc.edu, Rank 0, Rate 54714.88 RPCs/s, TX Bandwidth 14.88 Mb/s, RX Bandwidth 4.38 Mb/s, RTT (us) mean 37.05, P50 13.63, P95 13.88, P99 13.92, max 6701.06
Host p0128.ten.osc.edu, Rank 7, Rate 29358.00 RPCs/s, TX Bandwidth 7.99 Mb/s, RX Bandwidth 2.35 Mb/s, RTT (us) mean 49.05, P50 14.20, P95 14.58, P99 14.63, max 8888.32
Host p0110.ten.osc.edu, Rank 5, Rate 52463.81 RPCs/s, TX Bandwidth 14.27 Mb/s, RX Bandwidth 4.20 Mb/s, RTT (us) mean 38.36, P50 14.02, P95 14.52, P99 14.58, max 6303.74
Host p0048.ten.osc.edu, Rank 1, Rate 83691.76 RPCs/s, TX Bandwidth 22.76 Mb/s, RX Bandwidth 6.70 Mb/s, RTT (us) mean 24.92, P50 13.41, P95 13.53, P99 13.54, max 1635.33
Host p0101.ten.osc.edu, Rank 4, Rate 72997.62 RPCs/s, TX Bandwidth 19.86 Mb/s, RX Bandwidth 5.84 Mb/s, RTT (us) mean 27.12, P50 14.27, P95 14.39, P99 14.41, max 1042.94
Host p0072.ten.osc.edu, Rank 3, Rate 79491.78 RPCs/s, TX Bandwidth 21.62 Mb/s, RX Bandwidth 6.36 Mb/s, RTT (us) mean 26.53, P50 14.02, P95 14.15, P99 14.16, max 660.99
Host p0112.ten.osc.edu, Rank 6, Rate 72999.00 RPCs/s, TX Bandwidth 19.86 Mb/s, RX Bandwidth 5.84 Mb/s, RTT (us) mean 27.57, P50 14.35, P95 14.76, P99 14.78, max 1340.41
Host p0050.ten.osc.edu, Rank 2, Rate 71434.85 RPCs/s, TX Bandwidth 19.43 Mb/s, RX Bandwidth 5.71 Mb/s, RTT (us) mean 36.28, P50 13.19, P95 13.46, P99 13.49, max 6639.61
Host p0046.ten.osc.edu, Rank 0, Rate 64610.64 RPCs/s, TX Bandwidth 17.57 Mb/s, RX Bandwidth 5.17 Mb/s, RTT (us) mean 36.24, P50 13.63, P95 13.81, P99 13.84, max 6701.06
Host p0128.ten.osc.edu, Rank 7, Rate 31190.00 RPCs/s, TX Bandwidth 8.48 Mb/s, RX Bandwidth 2.50 Mb/s, RTT (us) mean 50.35, P50 14.21, P95 14.70, P99 14.74, max 8888.32
Host p0110.ten.osc.edu, Rank 5, Rate 35766.95 RPCs/s, TX Bandwidth 9.73 Mb/s, RX Bandwidth 2.86 Mb/s, RTT (us) mean 39.74, P50 14.09, P95 14.64, P99 14.68, max 6303.74
Aggregated RPC Rate 501151.60 RPCs/s, Aggregated TX Bandwidth 136.31 Mb/s RX Bandwidth 40.09 Mb/s
