mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0110.ten.osc.edu, Rank 5, Rate 106570.79 RPCs/s, TX Bandwidth 28.99 Mb/s, RX Bandwidth 8.53 Mb/s, RTT (us) mean 17.48, P50 10.76, P95 11.04, P99 11.05, max 2232.32
Host p0112.ten.osc.edu, Rank 6, Rate 118286.88 RPCs/s, TX Bandwidth 32.17 Mb/s, RX Bandwidth 9.46 Mb/s, RTT (us) mean 16.46, P50 10.32, P95 10.45, P99 10.46, max 1509.38
Host p0128.ten.osc.edu, Rank 7, Rate 98877.31 RPCs/s, TX Bandwidth 26.89 Mb/s, RX Bandwidth 7.91 Mb/s, RTT (us) mean 18.75, P50 10.65, P95 10.86, P99 10.88, max 1955.84
Host p0072.ten.osc.edu, Rank 3, Rate 116906.85 RPCs/s, TX Bandwidth 31.80 Mb/s, RX Bandwidth 9.35 Mb/s, RTT (us) mean 17.69, P50 11.13, P95 11.34, P99 11.34, max 2197.50
Host p0050.ten.osc.edu, Rank 2, Rate 121160.83 RPCs/s, TX Bandwidth 32.96 Mb/s, RX Bandwidth 9.69 Mb/s, RTT (us) mean 15.36, P50 9.93, P95 10.13, P99 10.14, max 1598.46
Host p0101.ten.osc.edu, Rank 4, Rate 115407.71 RPCs/s, TX Bandwidth 31.39 Mb/s, RX Bandwidth 9.23 Mb/s, RTT (us) mean 17.05, P50 10.24, P95 10.38, P99 10.39, max 1661.95
Host p0048.ten.osc.edu, Rank 1, Rate 107791.95 RPCs/s, TX Bandwidth 29.32 Mb/s, RX Bandwidth 8.62 Mb/s, RTT (us) mean 17.89, P50 10.30, P95 10.54, P99 10.57, max 1630.21
Host p0046.ten.osc.edu, Rank 0, Rate 103140.45 RPCs/s, TX Bandwidth 28.05 Mb/s, RX Bandwidth 8.25 Mb/s, RTT (us) mean 19.12, P50 10.94, P95 11.24, P99 11.26, max 1860.61
Host p0110.ten.osc.edu, Rank 5, Rate 123470.77 RPCs/s, TX Bandwidth 33.58 Mb/s, RX Bandwidth 9.88 Mb/s, RTT (us) mean 17.23, P50 10.61, P95 10.83, P99 10.86, max 2232.32
Host p0112.ten.osc.edu, Rank 6, Rate 118816.89 RPCs/s, TX Bandwidth 32.32 Mb/s, RX Bandwidth 9.51 Mb/s, RTT (us) mean 16.50, P50 10.35, P95 10.49, P99 10.49, max 1509.38
Host p0128.ten.osc.edu, Rank 7, Rate 103521.82 RPCs/s, TX Bandwidth 28.16 Mb/s, RX Bandwidth 8.28 Mb/s, RTT (us) mean 18.82, P50 10.70, P95 10.94, P99 10.95, max 1955.84
Host p0072.ten.osc.edu, Rank 3, Rate 117591.42 RPCs/s, TX Bandwidth 31.98 Mb/s, RX Bandwidth 9.41 Mb/s, RTT (us) mean 17.56, P50 11.05, P95 11.26, P99 11.27, max 2428.93
Host p0050.ten.osc.edu, Rank 2, Rate 114655.14 RPCs/s, TX Bandwidth 31.19 Mb/s, RX Bandwidth 9.17 Mb/s, RTT (us) mean 15.62, P50 9.94, P95 10.14, P99 10.15, max 1899.52
Host p0101.ten.osc.edu, Rank 4, Rate 113296.69 RPCs/s, TX Bandwidth 30.82 Mb/s, RX Bandwidth 9.06 Mb/s, RTT (us) mean 17.12, P50 10.27, P95 10.42, P99 10.43, max 2465.79
Host p0048.ten.osc.edu, Rank 1, Rate 113123.60 RPCs/s, TX Bandwidth 30.77 Mb/s, RX Bandwidth 9.05 Mb/s, RTT (us) mean 17.85, P50 10.36, P95 10.61, P99 10.63, max 1630.21
Host p0046.ten.osc.edu, Rank 0, Rate 107833.02 RPCs/s, TX Bandwidth 29.33 Mb/s, RX Bandwidth 8.63 Mb/s, RTT (us) mean 19.01, P50 11.02, P95 11.31, P99 11.34, max 1860.61
Host p0110.ten.osc.edu, Rank 5, Rate 110992.93 RPCs/s, TX Bandwidth 30.19 Mb/s, RX Bandwidth 8.88 Mb/s, RTT (us) mean 17.32, P50 10.62, P95 10.85, P99 10.86, max 2232.32
