mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=true       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0048.ten.osc.edu, Rank 1, Rate 41425.73 RPCs/s, TX Bandwidth 11.27 Mb/s, RX Bandwidth 3.31 Mb/s, RTT (us) mean 49.06, P50 29.26, P95 29.90, P99 29.97, max 2312.19
Host p0112.ten.osc.edu, Rank 6, Rate 43878.04 RPCs/s, TX Bandwidth 11.93 Mb/s, RX Bandwidth 3.51 Mb/s, RTT (us) mean 46.64, P50 29.28, P95 29.70, P99 29.73, max 939.01
Host p0050.ten.osc.edu, Rank 2, Rate 35285.74 RPCs/s, TX Bandwidth 9.60 Mb/s, RX Bandwidth 2.82 Mb/s, RTT (us) mean 51.80, P50 29.31, P95 30.06, P99 30.13, max 1528.83
Host p0128.ten.osc.edu, Rank 7, Rate 35070.92 RPCs/s, TX Bandwidth 9.54 Mb/s, RX Bandwidth 2.81 Mb/s, RTT (us) mean 51.29, P50 30.35, P95 30.94, P99 30.99, max 808.45
Host p0072.ten.osc.edu, Rank 3, Rate 41915.45 RPCs/s, TX Bandwidth 11.40 Mb/s, RX Bandwidth 3.35 Mb/s, RTT (us) mean 48.84, P50 29.45, P95 30.21, P99 30.25, max 885.76
Host p0101.ten.osc.edu, Rank 4, Rate 41182.17 RPCs/s, TX Bandwidth 11.20 Mb/s, RX Bandwidth 3.29 Mb/s, RTT (us) mean 49.14, P50 29.81, P95 30.30, P99 30.34, max 1843.20
Host p0046.ten.osc.edu, Rank 0, Rate 37429.43 RPCs/s, TX Bandwidth 10.18 Mb/s, RX Bandwidth 2.99 Mb/s, RTT (us) mean 54.78, P50 29.65, P95 30.77, P99 30.88, max 717.31
Host p0110.ten.osc.edu, Rank 5, Rate 38833.29 RPCs/s, TX Bandwidth 10.56 Mb/s, RX Bandwidth 3.11 Mb/s, RTT (us) mean 52.50, P50 29.44, P95 30.45, P99 30.53, max 690.17
Host p0048.ten.osc.edu, Rank 1, Rate 40654.74 RPCs/s, TX Bandwidth 11.06 Mb/s, RX Bandwidth 3.25 Mb/s, RTT (us) mean 49.05, P50 29.28, P95 29.90, P99 29.95, max 2312.19
Host p0112.ten.osc.edu, Rank 6, Rate 42076.61 RPCs/s, TX Bandwidth 11.44 Mb/s, RX Bandwidth 3.37 Mb/s, RTT (us) mean 46.76, P50 29.28, P95 29.68, P99 29.71, max 939.01
