mpirun --bind-to none -x GRPC_PLATFORM_TYPE -x GRPC_RDMA_BUSY_POLLING_TIMEOUT_US       --oversubscribe       -mca btl_tcp_if_include ib0       -mca btl_openib_allow_ib true       -mca btl_openib_warn_default_gid_prefix 0       -hostfile /tmp/geng161_clients       /users/PAS0350/geng161/.clion/grpc-rdma/examples/cpp/micro-bench/cmake-build-release-pitzer02/mb_client       -target=10.22.81.44:50051       -streaming=false       -req=32       -warmup=10000       -rpcs=10000000       -concurrent=1       -duration=10

Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Inactive Modules:
  1) mvapich2


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6


Activating Modules:
  1) mvapich2/2.3.6

Req 32 bytes, Warmup 10000, RPCs 10000000, Concurrent 1, Duration 10 secs, Report Interval 1 secs
Host p0048.ten.osc.edu, Rank 1, Rate 29182.59 RPCs/s, TX Bandwidth 7.94 Mb/s, RX Bandwidth 2.33 Mb/s, RTT (us) mean 67.72, P50 17.52, P95 21.47, P99 23.14, max 3833.86
Host p0128.ten.osc.edu, Rank 7, Rate 28306.49 RPCs/s, TX Bandwidth 7.70 Mb/s, RX Bandwidth 2.26 Mb/s, RTT (us) mean 71.02, P50 16.59, P95 17.54, P99 17.63, max 1950.72
Host p0050.ten.osc.edu, Rank 2, Rate 30849.51 RPCs/s, TX Bandwidth 8.39 Mb/s, RX Bandwidth 2.47 Mb/s, RTT (us) mean 65.16, P50 27.05, P95 28.69, P99 28.80, max 3440.64
Host p0072.ten.osc.edu, Rank 3, Rate 29116.65 RPCs/s, TX Bandwidth 7.92 Mb/s, RX Bandwidth 2.33 Mb/s, RTT (us) mean 68.38, P50 28.62, P95 30.75, P99 30.86, max 2633.73
Host p0110.ten.osc.edu, Rank 5, Rate 30432.39 RPCs/s, TX Bandwidth 8.28 Mb/s, RX Bandwidth 2.43 Mb/s, RTT (us) mean 64.87, P50 28.14, P95 29.33, P99 29.41, max 3729.41
Host p0046.ten.osc.edu, Rank 0, Rate 23883.78 RPCs/s, TX Bandwidth 6.50 Mb/s, RX Bandwidth 1.91 Mb/s, RTT (us) mean 75.17, P50 26.59, P95 27.68, P99 27.74, max 2969.60
Host p0101.ten.osc.edu, Rank 4, Rate 24836.04 RPCs/s, TX Bandwidth 6.76 Mb/s, RX Bandwidth 1.99 Mb/s, RTT (us) mean 73.06, P50 29.82, P95 31.17, P99 31.26, max 3198.97
Host p0112.ten.osc.edu, Rank 6, Rate 27087.69 RPCs/s, TX Bandwidth 7.37 Mb/s, RX Bandwidth 2.17 Mb/s, RTT (us) mean 69.89, P50 28.77, P95 30.00, P99 30.08, max 3262.46
Host p0048.ten.osc.edu, Rank 1, Rate 31347.99 RPCs/s, TX Bandwidth 8.53 Mb/s, RX Bandwidth 2.51 Mb/s, RTT (us) mean 66.76, P50 17.77, P95 25.18, P99 25.60, max 3833.86
Host p0128.ten.osc.edu, Rank 7, Rate 29429.40 RPCs/s, TX Bandwidth 8.00 Mb/s, RX Bandwidth 2.35 Mb/s, RTT (us) mean 70.22, P50 16.80, P95 18.09, P99 18.24, max 1950.72
Host p0050.ten.osc.edu, Rank 2, Rate 27850.07 RPCs/s, TX Bandwidth 7.58 Mb/s, RX Bandwidth 2.23 Mb/s, RTT (us) mean 65.98, P50 27.25, P95 28.86, P99 28.96, max 3440.64
Host p0072.ten.osc.edu, Rank 3, Rate 31179.35 RPCs/s, TX Bandwidth 8.48 Mb/s, RX Bandwidth 2.49 Mb/s, RTT (us) mean 67.36, P50 27.84, P95 29.82, P99 29.93, max 2633.73
Host p0110.ten.osc.edu, Rank 5, Rate 28927.07 RPCs/s, TX Bandwidth 7.87 Mb/s, RX Bandwidth 2.31 Mb/s, RTT (us) mean 65.32, P50 28.11, P95 29.36, P99 29.45, max 3729.41
Host p0046.ten.osc.edu, Rank 0, Rate 23124.67 RPCs/s, TX Bandwidth 6.29 Mb/s, RX Bandwidth 1.85 Mb/s, RTT (us) mean 76.66, P50 26.72, P95 27.84, P99 27.92, max 2969.60
Host p0101.ten.osc.edu, Rank 4, Rate 24247.53 RPCs/s, TX Bandwidth 6.60 Mb/s, RX Bandwidth 1.94 Mb/s, RTT (us) mean 74.28, P50 29.81, P95 31.17, P99 31.25, max 3198.97
Host p0112.ten.osc.edu, Rank 6, Rate 25788.62 RPCs/s, TX Bandwidth 7.01 Mb/s, RX Bandwidth 2.06 Mb/s, RTT (us) mean 70.78, P50 28.86, P95 30.13, P99 30.19, max 3262.46
Host p0048.ten.osc.edu, Rank 1, Rate 27273.98 RPCs/s, TX Bandwidth 7.42 Mb/s, RX Bandwidth 2.18 Mb/s, RTT (us) mean 67.45, P50 18.14, P95 26.32, P99 26.61, max 3833.86
Host p0128.ten.osc.edu, Rank 7, Rate 27880.45 RPCs/s, TX Bandwidth 7.58 Mb/s, RX Bandwidth 2.23 Mb/s, RTT (us) mean 70.23, P50 16.96, P95 18.69, P99 18.99, max 1950.72
Host p0050.ten.osc.edu, Rank 2, Rate 29854.68 RPCs/s, TX Bandwidth 8.12 Mb/s, RX Bandwidth 2.39 Mb/s, RTT (us) mean 65.91, P50 27.52, P95 29.10, P99 29.21, max 3440.64
Host p0072.ten.osc.edu, Rank 3, Rate 28247.86 RPCs/s, TX Bandwidth 7.68 Mb/s, RX Bandwidth 2.26 Mb/s, RTT (us) mean 67.64, P50 28.03, P95 29.90, P99 30.02, max 2633.73
Host p0110.ten.osc.edu, Rank 5, Rate 27460.00 RPCs/s, TX Bandwidth 7.47 Mb/s, RX Bandwidth 2.20 Mb/s, RTT (us) mean 66.12, P50 28.35, P95 29.61, P99 29.70, max 3729.41
Host p0046.ten.osc.edu, Rank 0, Rate 23545.97 RPCs/s, TX Bandwidth 6.40 Mb/s, RX Bandwidth 1.88 Mb/s, RTT (us) mean 77.53, P50 26.94, P95 28.09, P99 28.18, max 2969.60
Host p0101.ten.osc.edu, Rank 4, Rate 24291.08 RPCs/s, TX Bandwidth 6.61 Mb/s, RX Bandwidth 1.94 Mb/s, RTT (us) mean 75.15, P50 30.05, P95 31.39, P99 31.49, max 3198.97
Host p0112.ten.osc.edu, Rank 6, Rate 23754.47 RPCs/s, TX Bandwidth 6.46 Mb/s, RX Bandwidth 1.90 Mb/s, RTT (us) mean 72.27, P50 29.04, P95 30.27, P99 30.34, max 3262.46
Host p0048.ten.osc.edu, Rank 1, Rate 28576.64 RPCs/s, TX Bandwidth 7.77 Mb/s, RX Bandwidth 2.29 Mb/s, RTT (us) mean 67.58, P50 18.51, P95 26.98, P99 27.26, max 3833.86
Host p0128.ten.osc.edu, Rank 7, Rate 27850.74 RPCs/s, TX Bandwidth 7.58 Mb/s, RX Bandwidth 2.23 Mb/s, RTT (us) mean 70.25, P50 17.14, P95 19.87, P99 20.48, max 1950.72
Host p0050.ten.osc.edu, Rank 2, Rate 29687.56 RPCs/s, TX Bandwidth 8.08 Mb/s, RX Bandwidth 2.38 Mb/s, RTT (us) mean 65.91, P50 27.81, P95 29.34, P99 29.44, max 3440.64
Host p0072.ten.osc.edu, Rank 3, Rate 29073.12 RPCs/s, TX Bandwidth 7.91 Mb/s, RX Bandwidth 2.33 Mb/s, RTT (us) mean 67.60, P50 28.19, P95 30.03, P99 30.14, max 2633.73
Host p0110.ten.osc.edu, Rank 5, Rate 30196.36 RPCs/s, TX Bandwidth 8.21 Mb/s, RX Bandwidth 2.42 Mb/s, RTT (us) mean 65.91, P50 28.34, P95 29.60, P99 29.68, max 3729.41
Host p0046.ten.osc.edu, Rank 0, Rate 24534.93 RPCs/s, TX Bandwidth 6.67 Mb/s, RX Bandwidth 1.96 Mb/s, RTT (us) mean 77.84, P50 27.01, P95 28.18, P99 28.27, max 2969.60
Host p0101.ten.osc.edu, Rank 4, Rate 26620.41 RPCs/s, TX Bandwidth 7.24 Mb/s, RX Bandwidth 2.13 Mb/s, RTT (us) mean 74.95, P50 30.11, P95 31.44, P99 31.52, max 3198.97
Host p0112.ten.osc.edu, Rank 6, Rate 25345.85 RPCs/s, TX Bandwidth 6.89 Mb/s, RX Bandwidth 2.03 Mb/s, RTT (us) mean 72.88, P50 29.04, P95 30.29, P99 30.35, max 3262.46
Host p0048.ten.osc.edu, Rank 1, Rate 28680.93 RPCs/s, TX Bandwidth 7.80 Mb/s, RX Bandwidth 2.29 Mb/s, RTT (us) mean 67.65, P50 19.07, P95 27.44, P99 27.66, max 3833.86
Host p0128.ten.osc.edu, Rank 7, Rate 27095.98 RPCs/s, TX Bandwidth 7.37 Mb/s, RX Bandwidth 2.17 Mb/s, RTT (us) mean 70.48, P50 17.31, P95 21.38, P99 21.93, max 1950.72
Host p0050.ten.osc.edu, Rank 2, Rate 30411.07 RPCs/s, TX Bandwidth 8.27 Mb/s, RX Bandwidth 2.43 Mb/s, RTT (us) mean 65.73, P50 27.93, P95 29.52, P99 29.61, max 3440.64
Host p0072.ten.osc.edu, Rank 3, Rate 28705.68 RPCs/s, TX Bandwidth 7.81 Mb/s, RX Bandwidth 2.30 Mb/s, RTT (us) mean 67.67, P50 28.38, P95 30.18, P99 30.27, max 2633.73
Host p0110.ten.osc.edu, Rank 5, Rate 30835.81 RPCs/s, TX Bandwidth 8.39 Mb/s, RX Bandwidth 2.47 Mb/s, RTT (us) mean 65.60, P50 28.40, P95 29.65, P99 29.73, max 3729.41
Host p0046.ten.osc.edu, Rank 0, Rate 25929.87 RPCs/s, TX Bandwidth 7.05 Mb/s, RX Bandwidth 2.07 Mb/s, RTT (us) mean 77.59, P50 27.02, P95 28.22, P99 28.30, max 2969.60
Host p0101.ten.osc.edu, Rank 4, Rate 27681.51 RPCs/s, TX Bandwidth 7.53 Mb/s, RX Bandwidth 2.21 Mb/s, RTT (us) mean 74.46, P50 30.13, P95 31.39, P99 31.47, max 3198.97
Host p0112.ten.osc.edu, Rank 6, Rate 26555.68 RPCs/s, TX Bandwidth 7.22 Mb/s, RX Bandwidth 2.12 Mb/s, RTT (us) mean 72.99, P50 29.10, P95 30.34, P99 30.40, max 3262.46
Host p0072.ten.osc.edu, Rank 3, Rate 27227.02 RPCs/s, TX Bandwidth 7.41 Mb/s, RX Bandwidth 2.18 Mb/s, RTT (us) mean 68.07, P50 28.59, P95 30.35, P99 30.48, max 2633.73
Host p0101.ten.osc.edu, Rank 4, Rate 23950.66 RPCs/s, TX Bandwidth 6.51 Mb/s, RX Bandwidth 1.92 Mb/s, RTT (us) mean 75.15, P50 30.14, P95 31.45, P99 31.55, max 3198.97
Aggregated RPC Rate 223272.72 RPCs/s, Aggregated TX Bandwidth 60.73 Mb/s RX Bandwidth 17.86 Mb/s
